篇名代码,作文文件名,纯文本字数,国籍,作文分数,词汇丰富度与词汇扩展,基础词汇与叙事推进,人称指涉与信息密度,句法延展与分句复杂度,动作过程与动词链,语言来源
J1,J1_70_41,435,新加坡,70,-0.7897722568753999,-0.7323099131569127,1.8444181353879887,-0.5325453855057607,-0.844399960918564,学习者
J1,J1_70_42,367,日本,70,-0.6422554426219824,0.5378257875668285,1.0192715711959976,-0.7164078692592432,-0.1325645650721498,学习者
J1,J1_70_43,362,日本,70,-1.0716723011222626,0.8412082091077805,1.917165030321821,-0.19961835676506934,-1.0725087721330266,学习者
J1,J1_70_44,318,日本,70,-1.5143730084130225,0.20854118630610344,-0.794151930355586,-1.3869561208698862,-1.232887687510627,学习者
J1,J1_70_45,309,马来西亚,70,2.592363759653079,-1.479963434164658,-0.38479341679536944,0.9447284829631638,-0.29849472605754473,学习者
J1,J1_70_46,377,韩国,70,0.4410670680190135,-0.13506183090951207,1.9014316686599402,-1.2162692992233013,-1.3549439478093985,学习者
J1,J1_70_47,487,韩国,70,-0.7739911187706024,1.3093873394469688,2.5056555340660562,-0.5101330516947582,-0.14297360361672015,学习者
J1,J1_70_48,340,日本,70,0.5740153691777107,0.8472037777314757,1.7025963232322574,1.5301576615789725,-0.8380976709246761,学习者
J1,J1_80_01,525,马来西亚,80,0.031170973592218,-1.03855190602178,0.6127703947466717,1.559000982245056,0.5093261631088324,学习者
J1,J1_80_02,418,印度尼西亚,80,0.1487283065419091,0.05317840149167479,0.43302143341728766,0.44196145817003474,0.21427170767191345,学习者
J1,J1_80_03,463,新加坡,80,1.656622350115333,0.25891665601568836,-0.8300900229723689,0.8066916852348994,-0.39963668885914505,学习者
J1,J1_80_04,329,马来西亚,80,1.0099118182269349,-1.45477969675325,0.7490203954170774,0.12030616858512969,-0.03848442330650556,学习者
J1,J1_80_05,342,缅甸,80,-0.2531234950671716,-0.05213799550744938,0.176308568698787,0.46520049116580026,0.055814395465158984,学习者
J1,J1_80_06,485,韩国,80,0.7624287026078077,1.274830769910675,0.9230551327767326,-1.0806479456103197,0.9258156728369564,学习者
J1,J1_80_07,376,新加坡,80,1.10199506955383,-0.8034500509379269,-0.04141889937557817,-0.1570499909664062,-1.1628454553827536,学习者
J1,J1_80_08,235,印度尼西亚,80,-0.5545705853479763,-0.6104181555899654,0.8861976363549501,0.9088331199164181,-1.121879125499457,学习者
J1,J1_80_09,514,新加坡,80,0.8427777382204543,0.3930474776359859,0.7931207587674303,0.48111796717910166,0.73180829112181,学习者
J1,J1_80_10,347,印度尼西亚,80,-1.9136166020136316,0.5602928099985621,2.424508935709207,-0.6253482788384681,-0.7263223180918796,学习者
J1,J1_80_11,603,印度尼西亚,80,1.6261933053337192,0.07650730170188164,0.6638925205654747,3.890264042984297,0.02243103369700074,学习者
J1,J1_80_12,559,马来西亚,80,0.5742628649634979,-0.9806548534231685,0.1536795353059687,0.10628395655789277,-0.0831365197674527,学习者
J1,J1_80_13,383,马来西亚,80,0.9677810844606359,-0.7614889733109816,0.19281075961781666,-0.6939830228117959,0.3834283179943093,学习者
J1,J1_80_14,329,印度尼西亚,80,0.7515803302184009,1.0973746701941987,2.3069188300615946,-0.8644867779425043,0.41427451887854455,学习者
J1,J1_80_15,404,新加坡,80,0.9393448703402183,-1.0761979474245051,0.9442966076059921,1.746296649132119,-0.3752953594833849,学习者
J1,J1_80_16,545,日本,80,-0.5498231115071837,0.8894768263261545,0.801717805546425,0.2085020790785082,0.16804954255946283,学习者
J1,J1_80_17,467,新加坡,80,1.8709406617360056,-0.33474859021367226,-0.15398904002385205,1.4893110710512774,-0.9208577582693749,学习者
J1,J1_80_18,322,菲律宾,80,0.5665367536778952,0.8959793092573481,2.5911487164931315,-1.303794331232012,0.2776309633252729,学习者
J1,J1_80_19,303,葡萄牙,80,0.7557794539399888,0.9384488277417046,1.006032677147965,0.7160234391525747,-0.05678722740156388,学习者
J1,J1_80_20,452,奥地利,80,0.6311079913050941,0.04571437485558922,1.44672632192909,-1.071900551537324,-0.39328729485158925,学习者
J1,J1_80_21,376,葡萄牙,80,0.6737766747049834,0.19966456753845485,1.289118467552385,0.6635772882474067,-0.3820716579458323,学习者
J1,J1_80_22,582,新加坡,80,0.8556094726785788,0.649642027274995,0.8238376269750628,0.9621498205417683,-0.3112421358740925,学习者
J1,J1_80_23,330,泰国,80,-1.3495796697296765,1.3458569428162774,1.6743259994669024,-0.5514542506267386,-0.48233924562631436,学习者
J1,J1_80_24,472,缅甸,80,0.7220902588680266,0.20303591463254628,0.9020365418038727,0.4886488864959946,0.27849263597578944,学习者
